店铺ID,店铺名,地区名,月售
dcea6a1c-7727-11ea-98c9-525400c74cae,五味记粤港茶餐厅,梁溪区,3132
dcea6a54-7727-11ea-98c9-525400c74cae,五斗橱,梁溪区,1802
dcea6a8f-7727-11ea-98c9-525400c74cae,五条人糖水铺（南长街店）,梁溪区,1044
dcea6ac8-7727-11ea-98c9-525400c74cae,五条人糖水铺（崇安寺店）,梁溪区,1005
c43526ae-741d-11ea-98c9-525400c74cae,五条人糖水铺（新吴宝龙店）,新吴区,2969
c913021a-7726-11ea-98c9-525400c74cae,五条人糖水铺（澄江福地店）,江阴市,587
dcea6b01-7727-11ea-98c9-525400c74cae,五河烧烤,梁溪区,1571
c43526ec-741d-11ea-98c9-525400c74cae,五爱苑农贸市场总店,新吴区,781
dcea6b3a-7727-11ea-98c9-525400c74cae,五谷杂粮煎饼（曹张店）,梁溪区,356
dcea6b74-7727-11ea-98c9-525400c74cae,五谷渔粉（云蝠时尚天成店）,梁溪区,482
dcea6bad-7727-11ea-98c9-525400c74cae,五谷渔粉（春申路店）,梁溪区,2458
6ad78f73-7727-11ea-98c9-525400c74cae,五道口(烧烤&龙虾&海鲜),宜兴市,1226
dcea6be9-7727-11ea-98c9-525400c74cae,五饼二鱼咱家食堂,梁溪区,1342
c9130251-7726-11ea-98c9-525400c74cae,五香猪头肉,江阴市,520
dcea6c23-7727-11ea-98c9-525400c74cae,井梅小馆（崇宁路店）,梁溪区,2623
c4352727-741d-11ea-98c9-525400c74cae,井盒炒饭（宝龙店）,新吴区,768
c9130288-7726-11ea-98c9-525400c74cae,亚洲小馆,江阴市,3232
6ad78fc9-7727-11ea-98c9-525400c74cae,亢金龙虾大闸蟹,宜兴市,1192
dcea6c94-7727-11ea-98c9-525400c74cae,享伊乐（南禅寺店）,梁溪区,928
c4352763-741d-11ea-98c9-525400c74cae,享伊乐（太湖花园店）,新吴区,227
c435279d-741d-11ea-98c9-525400c74cae,享伊乐（尚东店）,新吴区,3059
c43527d7-741d-11ea-98c9-525400c74cae,享伊乐（长江北路店）,新吴区,3221
6ad79019-7727-11ea-98c9-525400c74cae,京东便利店,宜兴市,273
c91302bf-7726-11ea-98c9-525400c74cae,京东便利店（尚城国际店）,江阴市,552
c435280f-741d-11ea-98c9-525400c74cae,京唯鲜(坊前商贸市场店),新吴区,769
dcea6ccd-7727-11ea-98c9-525400c74cae,京唯鲜(溪南市场店),梁溪区,817
b7d7a6b6-741f-11ea-98c9-525400c74cae,京城羊肉烧烤（炭烤羊腿）,锡山区,405
dcea6d3e-7727-11ea-98c9-525400c74cae,京师傅现卷烤鸭,梁溪区,1348
3d8ae0a6-7725-11ea-98c9-525400c74cae,京师傅现卷烤鸭（八方汇店）,滨湖区,993
3d8ae0f9-7725-11ea-98c9-525400c74cae,京来饺子馆(海岸城店),滨湖区,1238
dcea6d75-7727-11ea-98c9-525400c74cae,京腔花脸·有腔调的凉皮（尚城绿园店）,梁溪区,1540
dcea6daf-7727-11ea-98c9-525400c74cae,京腔花脸·有腔调的凉皮（广益哥伦布店）,梁溪区,978
dcea6df5-7727-11ea-98c9-525400c74cae,京腔花脸·有腔调的凉皮（金海里店）,梁溪区,1042
dcea6e30-7727-11ea-98c9-525400c74cae,京腔花脸●有腔调的凉皮（五爱路店）,梁溪区,797
c91302fe-7726-11ea-98c9-525400c74cae,亮点鲜花,江阴市,139
dcea6e6b-7727-11ea-98c9-525400c74cae,亲亲鲜花屋（茂业店）,梁溪区,1206
dcea6ea6-7727-11ea-98c9-525400c74cae,人人饺子坊（哥伦布店）,梁溪区,1921
dcea6ee4-7727-11ea-98c9-525400c74cae,人在茶在,梁溪区,1904
6ad79053-7727-11ea-98c9-525400c74cae,人民公社农家菜,宜兴市,630
c43528ee-741d-11ea-98c9-525400c74cae,人源超市,新吴区,465
dcea6f1e-7727-11ea-98c9-525400c74cae,亿口香木桶饭·家常菜,梁溪区,674
c9130337-7726-11ea-98c9-525400c74cae,亿杯（江阴一店）,江阴市,2055
3d8ae152-7725-11ea-98c9-525400c74cae,亿美超市,滨湖区,309
dcea7006-7727-11ea-98c9-525400c74cae,仇大休闲食品店,梁溪区,677
dcea7044-7727-11ea-98c9-525400c74cae,今招鲜药膳鸡汤锅,梁溪区,3100
dcea7080-7727-11ea-98c9-525400c74cae,今日菜坊(小木桥店),梁溪区,2541
c4352926-741d-11ea-98c9-525400c74cae,今日菜坊(春潮店),新吴区,445
c913036f-7726-11ea-98c9-525400c74cae,今晚吃鸡（江阴店）,江阴市,1905
c43529ce-741d-11ea-98c9-525400c74cae,仙果水果屋,新吴区,404
dcea70bd-7727-11ea-98c9-525400c74cae,仙芋之佳,梁溪区,687
dcea7116-7727-11ea-98c9-525400c74cae,仙遇微甜（五河苑店）,梁溪区,2177
dcea7173-7727-11ea-98c9-525400c74cae,仙遇微甜（人民东路店）,梁溪区,295
dcea71ed-7727-11ea-98c9-525400c74cae,仙遇微甜（广瑞店）,梁溪区,1756
c4352a73-741d-11ea-98c9-525400c74cae,仙遇微甜（新区星光前进店）,新吴区,1189
dcea7229-7727-11ea-98c9-525400c74cae,仙遇微甜（盛岸店）,梁溪区,2014
dcea7262-7727-11ea-98c9-525400c74cae,令君·麻辣香锅（无锡总店）,梁溪区,1518
6ad7908c-7727-11ea-98c9-525400c74cae,令君麻辣香锅(宜兴总店),宜兴市,315
dcea729d-7727-11ea-98c9-525400c74cae,令君麻辣香锅(民丰乐享城店),梁溪区,3809
c91303a6-7726-11ea-98c9-525400c74cae,令君麻辣香锅（万达店）,江阴市,1061
c91303e0-7726-11ea-98c9-525400c74cae,令君麻辣香锅（五星大润发店）,江阴市,398
dcea72da-7727-11ea-98c9-525400c74cae,仰望食集HAPPYPANCAKE!包角布(三阳广场店),梁溪区,285
dcea7315-7727-11ea-98c9-525400c74cae,任记正宗秦镇凉皮（欧风街店）,梁溪区,725
dcea734f-7727-11ea-98c9-525400c74cae,任记陕西凉皮秘制花甲,梁溪区,1008
c9130417-7726-11ea-98c9-525400c74cae,伊甸园水果超市,江阴市,3218
c913044e-7726-11ea-98c9-525400c74cae,伊甸园水果（恒大店）,江阴市,2710
dcea7389-7727-11ea-98c9-525400c74cae,伊米蛋糕（商贸城店）,梁溪区,465
c9130486-7726-11ea-98c9-525400c74cae,伊莎贝尔.动物奶油,江阴市,992
dcea73c3-7727-11ea-98c9-525400c74cae,伊藤屋,梁溪区,1431
c91304bd-7726-11ea-98c9-525400c74cae,伊面缘（黄焖鸡米饭）,江阴市,658
6ad790c4-7727-11ea-98c9-525400c74cae,伍贰柒,宜兴市,2473
dcea73fb-7727-11ea-98c9-525400c74cae,休闲食品超市（24小时酒吧街店）,梁溪区,370
b7d7b5c7-741f-11ea-98c9-525400c74cae,众味云浪美蛙鱼头火锅,锡山区,476
3d8ae1fe-7725-11ea-98c9-525400c74cae,众和缘品质面馆,滨湖区,602
dcea7435-7727-11ea-98c9-525400c74cae,众所粥知广式创意粥铺（广瑞店）,梁溪区,2962
dcea7471-7727-11ea-98c9-525400c74cae,众木隔壁老王盖浇饭（梁溪店）,梁溪区,1937
dcea74ac-7727-11ea-98c9-525400c74cae,众立中式早点,梁溪区,2045
c91304f3-7726-11ea-98c9-525400c74cae,优乐汉堡奶茶,江阴市,1024
c913052b-7726-11ea-98c9-525400c74cae,优优鲜（滨江农贸市场店）,江阴市,518
c4352aae-741d-11ea-98c9-525400c74cae,优卡甜心,新吴区,1679
6ad790fc-7727-11ea-98c9-525400c74cae,优品切果,宜兴市,598
c4352ae7-741d-11ea-98c9-525400c74cae,优品生鲜（无锡坊前店）,新吴区,1668
c4352b7d-741d-11ea-98c9-525400c74cae,优品生鲜（无锡春潮优品店）,新吴区,901
c9130562-7726-11ea-98c9-525400c74cae,优学文具,江阴市,640
dcea74e6-7727-11ea-98c9-525400c74cae,优客便利店,梁溪区,1344
c4352bb9-741d-11ea-98c9-525400c74cae,优珍鲜菜市（坊前店）,新吴区,653
c4352bf4-741d-11ea-98c9-525400c74cae,优珍鲜菜市（春潮店）,新吴区,322
c4352c2d-741d-11ea-98c9-525400c74cae,优诺多（新之城店）,新吴区,456
dcea755a-7727-11ea-98c9-525400c74cae,优达便利店,梁溪区,939
dcea7594-7727-11ea-98c9-525400c74cae,优选蔬菜,梁溪区,1512
dcea75cd-7727-11ea-98c9-525400c74cae,优选购超市,梁溪区,300
c4352c69-741d-11ea-98c9-525400c74cae,优选食光零食量贩,新吴区,555
dcea7605-7727-11ea-98c9-525400c74cae,优鲜壹号（宁海里菜市场店）,梁溪区,621
dcea763f-7727-11ea-98c9-525400c74cae,优鲜壹号（青石路菜市场店）,梁溪区,603
b7d818a0-741f-11ea-98c9-525400c74cae,优麦天然烘焙（东亭店）,锡山区,456
6ad79134-7727-11ea-98c9-525400c74cae,优麦拉米,宜兴市,1158
6ad79169-7727-11ea-98c9-525400c74cae,优麦滋.蛋糕,宜兴市,228
dcea7678-7727-11ea-98c9-525400c74cae,伟记上海特色锅贴,梁溪区,790
6ad792f7-7727-11ea-98c9-525400c74cae,传奇花甲（步行街旗舰店）,宜兴市,3004
c4352d13-741d-11ea-98c9-525400c74cae,传小馆麻辣香锅（尚东店）,新吴区,249
c4352d4c-741d-11ea-98c9-525400c74cae,传统牛肉汤店,新吴区,310
6ad7933a-7727-11ea-98c9-525400c74cae,伴侣花艺,宜兴市,194
dcea76b2-7727-11ea-98c9-525400c74cae,低卡实验室（崇安寺店）,梁溪区,1794
dcea76ec-7727-11ea-98c9-525400c74cae,佐佐木（崇安寺店）,梁溪区,3029
dcea777c-7727-11ea-98c9-525400c74cae,体温客厅,梁溪区,522
3d8ae255-7725-11ea-98c9-525400c74cae,何妈妈手擀面,滨湖区,1480
dcea77bc-7727-11ea-98c9-525400c74cae,何老三馄钝,梁溪区,361
dcea77f4-7727-11ea-98c9-525400c74cae,何老三馄饨店,梁溪区,1424
dcea782e-7727-11ea-98c9-525400c74cae,何老三馄饨店（民丰店）,梁溪区,373
dcea7867-7727-11ea-98c9-525400c74cae,何老三骨汤馄饨店（上马墩店）,梁溪区,370
c4352d92-741d-11ea-98c9-525400c74cae,何记花甲（新之城店）,新吴区,1957
c9130598-7726-11ea-98c9-525400c74cae,何记馒头,江阴市,971
dcea78a2-7727-11ea-98c9-525400c74cae,余千味饭团（茂业亿百店）,梁溪区,910
dcea78dc-7727-11ea-98c9-525400c74cae,余味烧烤,梁溪区,2270
6ad79371-7727-11ea-98c9-525400c74cae,余味锅贴（江苏宜兴东虹店）,宜兴市,364
c4352deb-741d-11ea-98c9-525400c74cae,余氏烧烤（新区坊前店）,新吴区,397
dcea7916-7727-11ea-98c9-525400c74cae,余氏重庆麻辣烫,梁溪区,636
dcea7951-7727-11ea-98c9-525400c74cae,余记手工水饺(苏宁天御店),梁溪区,473
dcea798d-7727-11ea-98c9-525400c74cae,余香七手工酸辣粉,梁溪区,2495
c4352e3e-741d-11ea-98c9-525400c74cae,佟掌柜特色烧烤,新吴区,1052
c91305cf-7726-11ea-98c9-525400c74cae,你好鸭,江阴市,541
c9130606-7726-11ea-98c9-525400c74cae,你是甜的,江阴市,727
c913063c-7726-11ea-98c9-525400c74cae,佩琪乔治家韩国炸鸡（江阴店）,江阴市,637
c9130674-7726-11ea-98c9-525400c74cae,佩琪乔治家韩国炸鸡（江阴总店）,江阴市,825
c91306ac-7726-11ea-98c9-525400c74cae,佬俵食品（虹桥南路店）,江阴市,591
c91306e3-7726-11ea-98c9-525400c74cae,佬赵龙虾(春晖路店),江阴市,1748
dcea79c6-7727-11ea-98c9-525400c74cae,佬酒门烧烤(龙虾),梁溪区,657
c913071b-7726-11ea-98c9-525400c74cae,佰客超市,江阴市,81
c9130752-7726-11ea-98c9-525400c74cae,佰烤堂,江阴市,355
c4352fa3-741d-11ea-98c9-525400c74cae,佰聚缘黄焖鸡,新吴区,559
6ad793ac-7727-11ea-98c9-525400c74cae,佰艺花店,宜兴市,251
dcea7a3a-7727-11ea-98c9-525400c74cae,佳佳石锅拌饭（乐都汇店）,梁溪区,2600
c4352ffe-741d-11ea-98c9-525400c74cae,佳佳石锅拌饭（宝龙店）,新吴区,337
6ad793e6-7727-11ea-98c9-525400c74cae,佳佳香东北水饺（馄饨、煎饺）,宜兴市,291
c913078b-7726-11ea-98c9-525400c74cae,佳客来牛排,江阴市,1873
dcea7a76-7727-11ea-98c9-525400c74cae,佳琳鲜花（友欣鲜花行店）,梁溪区,389
c43530d5-741d-11ea-98c9-525400c74cae,佳福乐超市,新吴区,426
dcea7ae8-7727-11ea-98c9-525400c74cae,佳米菜饭馆（东方巴黎店）,梁溪区,1049
dcea7b22-7727-11ea-98c9-525400c74cae,依芳花店,梁溪区,708
dcea7b5c-7727-11ea-98c9-525400c74cae,便利店,梁溪区,526
c4353110-741d-11ea-98c9-525400c74cae,便利店（金源国际店）,新吴区,422
dcea7b95-7727-11ea-98c9-525400c74cae,便民饭店(老店),梁溪区,3160
c4353151-741d-11ea-98c9-525400c74cae,俊香菜馆,新吴区,2462
dcea7bd0-7727-11ea-98c9-525400c74cae,俏奶奶鸡汤饭（恒隆店）,梁溪区,1710
dcea7c09-7727-11ea-98c9-525400c74cae,俏江南（无锡恒隆店）,梁溪区,924
dcea7c44-7727-11ea-98c9-525400c74cae,俏阿娟精致便当（无锡店）,梁溪区,1851
dcea7c7e-7727-11ea-98c9-525400c74cae,俏阿蛮酸辣粉瓦香鸡,梁溪区,3201
dcea7cb7-7727-11ea-98c9-525400c74cae,俩哥土豆粉,梁溪区,1911
c91307c4-7726-11ea-98c9-525400c74cae,倍儿爽酸辣粉炸酱面,江阴市,406
c91307fc-7726-11ea-98c9-525400c74cae,倒湾冒菜一碗面,江阴市,784
6ad79423-7727-11ea-98c9-525400c74cae,倒贴烧饼,宜兴市,601
3d8ae2a8-7725-11ea-98c9-525400c74cae,健品甄,滨湖区,435
c9130832-7726-11ea-98c9-525400c74cae,健康夜市豆浆油条,江阴市,1133
c913086a-7726-11ea-98c9-525400c74cae,健康家常卤菜馆,江阴市,715
3d8ae2fe-7725-11ea-98c9-525400c74cae,偶俚咯生鲜驿站,滨湖区,3173
c91308a2-7726-11ea-98c9-525400c74cae,偶家小堡（汉堡.煎饼.鸡排.冰饮）,江阴市,613
c91308da-7726-11ea-98c9-525400c74cae,傅先森花艺馆（澄康路店）,江阴市,249
c913095a-7726-11ea-98c9-525400c74cae,储缘烘焙店（南街店）,江阴市,245
b7d7fe66-741f-11ea-98c9-525400c74cae,储缘蛋糕（安镇店）,锡山区,985
dcea7d2b-7727-11ea-98c9-525400c74cae,傻鱼儿美食（酸菜鱼）,梁溪区,782
dcea7d65-7727-11ea-98c9-525400c74cae,傻鱼儿酸菜鱼,梁溪区,1212
c9130992-7726-11ea-98c9-525400c74cae,允甜手作,江阴市,379
c4353249-741d-11ea-98c9-525400c74cae,元山烤肉,新吴区,289
c91309c9-7726-11ea-98c9-525400c74cae,兄妹烟酒副食,江阴市,286
dcea7d9d-7727-11ea-98c9-525400c74cae,兄弟净水配送,梁溪区,1056
dcea7dd8-7727-11ea-98c9-525400c74cae,兄弟手工水饺,梁溪区,2976
c9130a78-7726-11ea-98c9-525400c74cae,兄弟虾神龙虾,江阴市,1577
3d8ae351-7725-11ea-98c9-525400c74cae,兄弟醉蟹龙虾舟山海鲜大排档,滨湖区,1020
c43532e4-741d-11ea-98c9-525400c74cae,兄弟铁板炒饭（美食家美食城店）,新吴区,188
dcea7e11-7727-11ea-98c9-525400c74cae,兄弟龙虾馆（东亭店）,梁溪区,1238
dcea7e4a-7727-11ea-98c9-525400c74cae,兄弟龙虾（酒吧街老店）,梁溪区,485
6ad7945e-7727-11ea-98c9-525400c74cae,先花店（宜兴市分店）,宜兴市,495
dcea7e84-7727-11ea-98c9-525400c74cae,先花店（无锡梁溪区店）,梁溪区,1000
dcea7f8b-7727-11ea-98c9-525400c74cae,先锋麻辣烫,梁溪区,1538
c4353347-741d-11ea-98c9-525400c74cae,光化门韩国料理（新地假日广场店）,新吴区,426
c9130ab3-7726-11ea-98c9-525400c74cae,光化门韩式料理,江阴市,2111
dcea7fc8-7727-11ea-98c9-525400c74cae,光头强秘制海鲜炒饭(上马墩店),梁溪区,1138
c43533ef-741d-11ea-98c9-525400c74cae,光头强秘制海鲜炒饭(宝龙总店),新吴区,922
3d8ae3a4-7725-11ea-98c9-525400c74cae,光头强秘制海鲜炒饭（海岸城店）,滨湖区,876
3d8ae407-7725-11ea-98c9-525400c74cae,光头强秘制海鲜炒饭（芦庄店）,滨湖区,898
6ad79499-7727-11ea-98c9-525400c74cae,光头油炸（王府店）,宜兴市,424
dcea8002-7727-11ea-98c9-525400c74cae,光头龙虾,梁溪区,1247
dcea8045-7727-11ea-98c9-525400c74cae,光弘饭店,梁溪区,1127
dcea8081-7727-11ea-98c9-525400c74cae,光阴的故事（奶茶果汁）,梁溪区,2187
c4353448-741d-11ea-98c9-525400c74cae,克莉丝汀（万科家园店）,新吴区,379
b7d7db26-741f-11ea-98c9-525400c74cae,克莉丝汀（东亭店）,锡山区,1058
dcea80b9-7727-11ea-98c9-525400c74cae,克莉丝汀（中山路店）,梁溪区,2041
dcea80f3-7727-11ea-98c9-525400c74cae,克莉丝汀（兴源家园店）,梁溪区,436
dcea812c-7727-11ea-98c9-525400c74cae,克莉丝汀（复兴路店）,梁溪区,1297
dcea8165-7727-11ea-98c9-525400c74cae,克莉丝汀（太湖广场店）,梁溪区,2321
dcea819c-7727-11ea-98c9-525400c74cae,克莉丝汀（学前店）,梁溪区,867
3d8ae45f-7725-11ea-98c9-525400c74cae,克莉丝汀（无锡蠡湖店）,滨湖区,1084
b7d7a727-741f-11ea-98c9-525400c74cae,克莉丝汀（春江花园店）,锡山区,793
c9130aee-7726-11ea-98c9-525400c74cae,克莉丝汀（江阴文化西路店）,江阴市,247
c9130b26-7726-11ea-98c9-525400c74cae,克莉丝汀（江阴花园二村店）,江阴市,294
c9130b60-7726-11ea-98c9-525400c74cae,克莉丝汀（迎阳路店）,江阴市,250
c43534a2-741d-11ea-98c9-525400c74cae,克莉丝汀（长江店）,新吴区,1345
dcea81d6-7727-11ea-98c9-525400c74cae,全味拌饭（京东广场店）,梁溪区,2057
b7d7a646-741f-11ea-98c9-525400c74cae,全味聚鸡爪,锡山区,1264
dcea8210-7727-11ea-98c9-525400c74cae,全家便利店（中山路二店）,梁溪区,488
dcea8247-7727-11ea-98c9-525400c74cae,全家便利店（中山路四店）,梁溪区,1031
dcea827f-7727-11ea-98c9-525400c74cae,全家便利店（中山路店）,梁溪区,1624
dcea82b8-7727-11ea-98c9-525400c74cae,全家便利店（五爱路二店）,梁溪区,900
dcea82f1-7727-11ea-98c9-525400c74cae,全家便利店（人民东路店）,梁溪区,2610
c4353546-741d-11ea-98c9-525400c74cae,全家便利店（假日广场店）,新吴区,317
dcea8329-7727-11ea-98c9-525400c74cae,全家便利店（兴源北路店）,梁溪区,1621
dcea8361-7727-11ea-98c9-525400c74cae,全家便利店（县前东街店）,梁溪区,909
c43535ae-741d-11ea-98c9-525400c74cae,全家便利店（宝龙广场店）,新吴区,964
c4353600-741d-11ea-98c9-525400c74cae,全家便利店（尚东雅园店）,新吴区,1959
3d8ae4b4-7725-11ea-98c9-525400c74cae,全家便利店（建筑路店）,滨湖区,932
dcea83ad-7727-11ea-98c9-525400c74cae,全家便利店（新生路店）,梁溪区,1828
dcea8406-7727-11ea-98c9-525400c74cae,全家便利店（民丰路二店）,梁溪区,1821
c4353656-741d-11ea-98c9-525400c74cae,全家便利店（汉江北路店）,新吴区,441
dcea8450-7727-11ea-98c9-525400c74cae,全家便利店（清扬路二店）,梁溪区,2179
c9130bd0-7726-11ea-98c9-525400c74cae,全家便利店（澄康路店）,江阴市,1253
c43536ae-741d-11ea-98c9-525400c74cae,全家便利店（瑞城花园店）,新吴区,222
dcea8488-7727-11ea-98c9-525400c74cae,全家便利店（解放东路店）,梁溪区,1344
dcea84be-7727-11ea-98c9-525400c74cae,全家便利店（运河东路店）,梁溪区,1821
c4353703-741d-11ea-98c9-525400c74cae,全家便利店（金域缇香二店）,新吴区,490
c435375a-741d-11ea-98c9-525400c74cae,全家便利店（金域缇香店）,新吴区,361
c43537b0-741d-11ea-98c9-525400c74cae,全家便利店（长江国际二店）,新吴区,560
c4353808-741d-11ea-98c9-525400c74cae,全家便利店（长江国际店）,新吴区,379
dcea84f8-7727-11ea-98c9-525400c74cae,全将锅贴,梁溪区,2249
dcea8533-7727-11ea-98c9-525400c74cae,全州拌饭（上马墩店）,梁溪区,1031
c4353970-741d-11ea-98c9-525400c74cae,全州拌饭（人民医院店）,新吴区,1774
3d8ae509-7725-11ea-98c9-525400c74cae,全州拌饭（八方汇店）,滨湖区,1901
c43539b8-741d-11ea-98c9-525400c74cae,全州拌饭（宝龙城市广场店）,新吴区,2328
c43539f6-741d-11ea-98c9-525400c74cae,全州拌饭（新之城店）,新吴区,976
dcea856a-7727-11ea-98c9-525400c74cae,全州拌饭（火车站店）,梁溪区,284
c4353a34-741d-11ea-98c9-525400c74cae,全州拌饭（精品店）,新吴区,493
dcea85a2-7727-11ea-98c9-525400c74cae,全州拌饭（茂业忆百店）,梁溪区,2764
dcea85de-7727-11ea-98c9-525400c74cae,全诚花递（朝阳花卉市场店）,梁溪区,974
dcea8616-7727-11ea-98c9-525400c74cae,全诚花递（邻家鲜花店）,梁溪区,433
c9130c09-7726-11ea-98c9-525400c74cae,全诚花递（雨晨鲜花店）,江阴市,313
6ad794d3-7727-11ea-98c9-525400c74cae,八九点德啤工坊,宜兴市,468
dcea864d-7727-11ea-98c9-525400c74cae,八八家章鱼烧（大东方百货店）,梁溪区,195
dcea8687-7727-11ea-98c9-525400c74cae,八分饱（无锡红豆万花城店）,梁溪区,3180
c4353a72-741d-11ea-98c9-525400c74cae,八十二餐吧,新吴区,991
dcea86c1-7727-11ea-98c9-525400c74cae,八大菜,梁溪区,2496
dcea86fa-7727-11ea-98c9-525400c74cae,八妹私房菜,梁溪区,2270
dcea8731-7727-11ea-98c9-525400c74cae,八宝坊（南下塘店）,梁溪区,1908
c4353aaf-741d-11ea-98c9-525400c74cae,八家醉日本料理(新区店）,新吴区,1155
6ad7950c-7727-11ea-98c9-525400c74cae,八彩鲜花(花锦年鲜花店),宜兴市,322
dcea876b-7727-11ea-98c9-525400c74cae,八彩鲜花（美好花行）,梁溪区,524
dcea87a4-7727-11ea-98c9-525400c74cae,八戒仔排（T12店）,梁溪区,2043
dcea87db-7727-11ea-98c9-525400c74cae,八戒菜饭,梁溪区,1848
3d8ae560-7725-11ea-98c9-525400c74cae,八方源中式快餐,滨湖区,762
b7d7ba58-741f-11ea-98c9-525400c74cae,八色猪猪侠烤肉,锡山区,737
c9130c79-7726-11ea-98c9-525400c74cae,八角亭云南过桥米线,江阴市,538
c9130c41-7726-11ea-98c9-525400c74cae,八角亭云南过桥米线(江阴二店),江阴市,578
dcea8813-7727-11ea-98c9-525400c74cae,八零二班(招牌凉皮、二大爷炒饭),梁溪区,1499
c4353aea-741d-11ea-98c9-525400c74cae,八面玲珑（春丰店）,新吴区,303
dcea884d-7727-11ea-98c9-525400c74cae,公孙离无骨烤鱼饭,梁溪区,904
c4353b5d-741d-11ea-98c9-525400c74cae,六初餐饮,新吴区,2867
c9130cb2-7726-11ea-98c9-525400c74cae,兰亭轩茶餐厅,江阴市,806
c9130cea-7726-11ea-98c9-525400c74cae,兰州义清花园牛肉面,江阴市,632
6ad7957c-7727-11ea-98c9-525400c74cae,兰州拉面,宜兴市,498
dcea8885-7727-11ea-98c9-525400c74cae,兰州拉面(东风家园店),梁溪区,374
dcea88bf-7727-11ea-98c9-525400c74cae,兰州拉面(人民东路店),梁溪区,1143
3d8ae5b8-7725-11ea-98c9-525400c74cae,兰州拉面(周新中路店),滨湖区,633
dcea88f7-7727-11ea-98c9-525400c74cae,兰州拉面(棉花巷店),梁溪区,620
c4353c06-741d-11ea-98c9-525400c74cae,兰州拉面(长江北路店),新吴区,1904
3d8ae616-7725-11ea-98c9-525400c74cae,兰州拉面【稻香店】,滨湖区,273
c9130d57-7726-11ea-98c9-525400c74cae,兰州拉面刀削面,江阴市,230
3d8ae66c-7725-11ea-98c9-525400c74cae,兰州拉面山明四村店,滨湖区,922
